MatrixSize,TimeSeconds
100,0.18620014190673828
200,1.5472283363342285
300,5.864825010299683
400,16.47326922416687
500,32.200319051742554
600,58.597639322280884
700,97.46506357192993
800,153.23928117752075
900,221.79736995697021
1000,308.09460377693176
