MatrixSize,TimeSeconds
674,0.306182024
676,0.30891577600000003
678,0.311665752
680,0.31443200000000004
682,0.31721456800000003
684,0.320013504
686,0.322828856
688,0.32566067200000004
690,0.328509
692,0.331373888
694,0.33425538400000004
696,0.33715353600000003
698,0.340068392
700,0.343
702,0.34594840800000004
704,0.348913664
706,0.35189581600000003
708,0.354894912
710,0.35791100000000003
712,0.36094412800000003
714,0.363994344
716,0.36706169600000005
718,0.370146232
720,0.373248
722,0.37636704800000004
724,0.37950342400000003
726,0.38265717600000004
728,0.38582835200000004
730,0.389017
732,0.392223168
734,0.39544690400000004
736,0.398688256
738,0.401947272
740,0.40522400000000003
742,0.408518488
744,0.411830784
746,0.41516093600000004
748,0.418508992
750,0.421875
752,0.42525900800000005
754,0.42866106400000004
756,0.43208121600000005
758,0.43551951200000005
760,0.43897600000000003
762,0.442450728
764,0.44594374400000003
766,0.44945509600000005
768,0.452984832
770,0.456533
772,0.460099648
774,0.46368482400000005
776,0.467288576
778,0.47091095200000005
780,0.47455200000000003
782,0.47821176800000004
784,0.48189030400000005
786,0.48558765600000003
788,0.48930387200000003
790,0.493039
792,0.49679308800000005
794,0.5005661840000001
796,0.504358336
798,0.508169592
800,0.512
802,0.515849608
804,0.519718464
806,0.523606616
808,0.527514112
810,0.531441
812,0.535387328
814,0.539353144
816,0.5433384960000001
818,0.547343432
820,0.5513680000000001
822,0.555412248
824,0.5594762240000001
826,0.5635599760000001
828,0.5676635520000001
830,0.571787
832,0.5759303680000001
834,0.580093704
836,0.584277056
838,0.5884804720000001
840,0.592704
842,0.5969476880000001
844,0.6012115840000001
846,0.6054957360000001
848,0.609800192
850,0.614125
852,0.6184702080000001
854,0.622835864
856,0.627222016
858,0.631628712
860,0.6360560000000001
862,0.640503928
864,0.644972544
866,0.649461896
868,0.6539720320000001
870,0.6585030000000001
872,0.663054848
874,0.6676276240000001
876,0.6722213760000001
878,0.676836152
880,0.6814720000000001
882,0.686128968
884,0.690807104
886,0.695506456
888,0.700227072
890,0.7049690000000001
892,0.709732288
894,0.7145169840000001
896,0.7193231360000001
898,0.7241507920000001
900,0.7290000000000001
902,0.733870808
904,0.738763264
906,0.743677416
908,0.748613312
910,0.7535710000000001
912,0.758550528
914,0.763551944
916,0.7685752960000001
918,0.7736206320000001
920,0.778688
922,0.783777448
924,0.788889024
926,0.794022776
928,0.7991787520000001
930,0.8043570000000001
932,0.809557568
934,0.814780504
936,0.820025856
938,0.825293672
940,0.8305840000000001
942,0.8358968880000001
944,0.841232384
946,0.846590536
948,0.851971392
950,0.857375
952,0.862801408
954,0.8682506640000001
956,0.873722816
958,0.8792179120000001
960,0.8847360000000001
962,0.890277128
964,0.895841344
966,0.9014286960000001
968,0.907039232
970,0.9126730000000001
972,0.9183300480000001
974,0.9240104240000001
976,0.9297141760000001
978,0.935441352
980,0.941192
982,0.9469661680000001
984,0.9527639040000001
986,0.9585852560000001
988,0.9644302720000001
990,0.970299
992,0.9761914880000001
994,0.9821077840000001
996,0.9880479360000001
998,0.994011992
1000,1.0
1002,1.0060120080000001
