MatrixSize,TimeSeconds
316,0.0023467540740966797
318,0.0024118423461914062
320,0.002279996871948242
322,0.0025103092193603516
324,0.0024061203002929688
326,0.0025272369384765625
328,0.002469301223754883
330,0.00260162353515625
332,0.002673625946044922
334,0.002700328826904297
336,0.0026235580444335938
338,0.002778768539428711
340,0.0028066635131835938
342,0.0029418468475341797
344,0.0028951168060302734
346,0.0031456947326660156
348,0.0031409263610839844
350,0.0031113624572753906
352,0.003072977066040039
354,0.0031800270080566406
356,0.005377769470214844
358,0.0033583641052246094
360,0.003380298614501953
362,0.0034046173095703125
364,0.003451824188232422
366,0.0035660266876220703
368,0.0034868717193603516
370,0.0038285255432128906
372,0.0036346912384033203
374,0.005719900131225586
376,0.0038394927978515625
378,0.003961801528930664
380,0.00402522087097168
382,0.0039789676666259766
384,0.003801584243774414
386,0.003957986831665039
388,0.004044532775878906
390,0.004290580749511719
392,0.004172563552856445
394,0.004300355911254883
396,0.004362344741821289
398,0.004487752914428711
400,0.0046274662017822266
402,0.004885435104370117
404,0.004624128341674805
406,0.004765987396240234
408,0.004735231399536133
410,0.00492405891418457
412,0.005003213882446289
414,0.005026102066040039
416,0.004860639572143555
418,0.009422540664672852
420,0.0051844120025634766
422,0.005308866500854492
424,0.00521540641784668
426,0.00748896598815918
428,0.005547046661376953
430,0.005624532699584961
432,0.008152484893798828
434,0.0058095455169677734
436,0.00580906867980957
438,0.008463144302368164
440,0.00595855712890625
442,0.006082296371459961
444,0.006255388259887695
446,0.006222724914550781
448,0.006106376647949219
450,0.009117364883422852
452,0.006413936614990234
454,0.0069043636322021484
456,0.006519794464111328
458,0.006795167922973633
460,0.00694727897644043
462,0.006985187530517578
464,0.006752490997314453
466,0.00714874267578125
468,0.0070950984954833984
470,0.007366180419921875
472,0.007626771926879883
474,0.0076122283935546875
476,0.008539438247680664
478,0.008756160736083984
480,0.007357358932495117
482,0.008109569549560547
484,0.011966466903686523
486,0.00959634780883789
488,0.008419513702392578
490,0.015255212783813477
492,0.010576009750366211
494,0.00971078872680664
496,0.008260488510131836
498,0.009540796279907227
500,0.008834123611450195
502,0.009257078170776367
504,0.008745670318603516
506,0.013541936874389648
508,0.00948953628540039
510,0.009377717971801758
512,0.009093284606933594
514,0.010308980941772461
516,0.011782169342041016
518,0.010997533798217773
520,0.010841131210327148
522,0.013153314590454102
524,0.01132655143737793
526,0.016474246978759766
528,0.011156558990478516
530,0.012125730514526367
532,0.011656761169433594
534,0.01169586181640625
536,0.010729789733886719
538,0.01184391975402832
540,0.012352943420410156
542,0.012393474578857422
544,0.010923385620117188
546,0.011976480484008789
548,0.012584924697875977
550,0.016692161560058594
552,0.012786388397216797
554,0.013077735900878906
556,0.013210535049438477
558,0.013375043869018555
560,0.013221263885498047
562,0.013916969299316406
564,0.02915334701538086
566,0.02938103675842285
568,0.029645204544067383
570,0.027744531631469727
572,0.020647287368774414
574,0.022818326950073242
576,0.028258323669433594
578,0.02033519744873047
580,0.02661871910095215
582,0.0181732177734375
584,0.03362560272216797
586,0.022172927856445312
588,0.031116485595703125
590,0.028783559799194336
592,0.03517436981201172
594,0.027190685272216797
596,0.029115915298461914
598,0.032170772552490234
600,0.031534671783447266
602,0.03145456314086914
604,0.033410072326660156
606,0.032637596130371094
608,0.030860424041748047
610,0.02965545654296875
612,0.03275775909423828
614,0.039865970611572266
616,0.03922891616821289
618,0.0455012321472168
620,0.04417109489440918
622,0.03770613670349121
624,0.03372645378112793
626,0.033547163009643555
628,0.03421926498413086
630,0.04123282432556152
632,0.05245351791381836
634,0.03767752647399902
636,0.03163027763366699
638,0.032018423080444336
640,0.03298139572143555
642,0.03575706481933594
644,0.039963483810424805
646,0.037807464599609375
648,0.03996133804321289
650,0.04639077186584473
652,0.034928083419799805
654,0.03566122055053711
656,0.03437447547912598
658,0.0375974178314209
660,0.038663625717163086
662,0.04386496543884277
664,0.0364079475402832
666,0.056333065032958984
668,0.04701352119445801
670,0.036340951919555664
672,0.03972458839416504
674,0.03480935096740723
676,0.038413047790527344
678,0.044199228286743164
680,0.029871702194213867
682,0.025017976760864258
684,0.026373624801635742
686,0.02499532699584961
688,0.02333354949951172
690,0.02369546890258789
692,0.026068687438964844
694,0.024834871292114258
696,0.024172067642211914
698,0.024851083755493164
700,0.025162458419799805
702,0.02532792091369629
704,0.025016307830810547
706,0.025400876998901367
708,0.025745630264282227
710,0.027042388916015625
712,0.037258148193359375
714,0.026647329330444336
716,0.02708148956298828
718,0.02719736099243164
720,0.029342174530029297
722,0.027437448501586914
724,0.02750873565673828
726,0.027627944946289062
728,0.026676654815673828
730,0.027459144592285156
732,0.029357433319091797
734,0.028011322021484375
736,0.02706766128540039
738,0.02819538116455078
740,0.02819061279296875
742,0.02882099151611328
744,0.02823019027709961
746,0.032431602478027344
748,0.03120899200439453
750,0.029936790466308594
752,0.05175900459289551
754,0.03232860565185547
756,0.031110286712646484
758,0.03082132339477539
760,0.030709266662597656
762,0.0313870906829834
764,0.031243562698364258
766,0.030684471130371094
768,0.03264164924621582
770,0.03147172927856445
772,0.031612396240234375
774,0.03200840950012207
776,0.03195047378540039
778,0.03295755386352539
780,0.03291487693786621
782,0.033149003982543945
784,0.03284931182861328
786,0.0359344482421875
788,0.06058478355407715
790,0.034595489501953125
792,0.03376340866088867
794,0.03667712211608887
796,0.03442525863647461
798,0.03557848930358887
800,0.03505229949951172
802,0.03506755828857422
804,0.03598356246948242
806,0.036049842834472656
808,0.03602433204650879
810,0.03671765327453613
812,0.03590989112854004
814,0.03746819496154785
816,0.03671598434448242
818,0.038396358489990234
820,0.043915748596191406
822,0.0423121452331543
824,0.037818193435668945
826,0.039130449295043945
828,0.03859829902648926
830,0.03894352912902832
832,0.03958845138549805
834,0.03977060317993164
836,0.03926348686218262
838,0.0396575927734375
840,0.03966856002807617
842,0.04066777229309082
844,0.04349112510681152
846,0.04198336601257324
848,0.0404512882232666
850,0.043245553970336914
852,0.05400514602661133
854,0.04245424270629883
856,0.04290771484375
858,0.04378056526184082
860,0.04536604881286621
862,0.042975664138793945
864,0.041825056076049805
866,0.04375195503234863
868,0.05254244804382324
870,0.04641079902648926
872,0.04380989074707031
874,0.04767560958862305
876,0.04495692253112793
878,0.04569292068481445
880,0.05078840255737305
882,0.05357694625854492
884,0.04646158218383789
886,0.049466609954833984
888,0.046549320220947266
890,0.04631352424621582
892,0.04773116111755371
894,0.04797863960266113
896,0.049570322036743164
898,0.04763174057006836
900,0.04781913757324219
902,0.04921674728393555
904,0.0626833438873291
906,0.05317544937133789
908,0.05059456825256348
910,0.05299949645996094
912,0.05022478103637695
914,0.0503995418548584
916,0.05085563659667969
918,0.05229043960571289
920,0.055429697036743164
922,0.0519559383392334
924,0.0545048713684082
926,0.05300092697143555
928,0.05171036720275879
930,0.0533757209777832
932,0.05346083641052246
934,0.05409431457519531
936,0.054311513900756836
938,0.05444812774658203
940,0.0552520751953125
942,0.05899381637573242
944,0.05558061599731445
946,0.05656909942626953
948,0.056145668029785156
950,0.05850839614868164
952,0.08365535736083984
954,0.06088399887084961
956,0.05931448936462402
958,0.058936119079589844
960,0.057447195053100586
962,0.057930707931518555
964,0.05820965766906738
966,0.06212019920349121
968,0.058525800704956055
970,0.09876227378845215
972,0.11180591583251953
974,0.11842942237854004
976,0.10940933227539062
978,0.11490821838378906
980,0.11399698257446289
982,0.11579298973083496
984,0.12013649940490723
986,0.11310005187988281
988,0.11952018737792969
990,0.11587333679199219
992,0.11537361145019531
994,0.10599780082702637
996,0.11501765251159668
998,0.12463188171386719
1000,0.09744596481323242
